LatMin,LonMin,LatMax,LonMax,Class
37.002052,37.002052,37.001045,125.34181,INFRA
37.019894,37.019894,37.01913,125.25441,INFRA
37.03468,37.03468,37.03381,125.32588,INFRA
37.007698,37.007698,37.006897,125.2521,INFRA
37.019493,37.019493,37.018097,125.32719,INFRA
36.98896,36.98896,36.987545,125.32813,INFRA
37.007336,37.007336,37.005817,125.3368,INFRA
37.01492,37.01492,37.014046,125.33629,INFRA
36.999207,36.999207,36.99814,125.308395,INFRA
37.009567,37.009567,37.008617,125.34549,INFRA
37.002075,37.002075,37.00102,125.34183,INFRA
37.01946,37.01946,37.01813,125.32716,INFRA
37.038982,37.038982,37.038136,125.39223,INFRA
37.03464,37.03464,37.03385,125.32589,INFRA
36.988953,36.988953,36.987553,125.32813,INFRA
37.007256,37.007256,37.005898,125.33678,INFRA
37.023586,37.023586,37.02119,125.58232,INFRA
37.023354,37.023354,37.02142,125.62549,INFRA
37.077694,37.077694,37.076317,125.65714,INFRA
37.01583,37.01583,37.014572,125.71086,INFRA
37.0586,37.0586,37.05768,125.67304,INFRA
37.070248,37.070248,37.06939,125.66043,INFRA
37.02792,37.02792,37.026917,125.72656,INFRA
37.023125,37.023125,37.02165,125.62532,INFRA
37.003677,37.003677,37.002293,125.708305,INFRA
37.077538,37.077538,37.076473,125.657036,INFRA
37.00674,37.00674,37.0057,125.80637,INFRA
37.084675,37.084675,37.08371,125.76141,INFRA
37.020096,37.020096,37.01893,125.80026,INFRA
37.007458,37.007458,37.006416,125.80312,INFRA
37.027905,37.027905,37.02693,125.72654,INFRA
37.019844,37.019844,37.018463,125.80354,INFRA
37.003555,37.003555,37.002415,125.70786,INFRA
37.030155,37.030155,37.028996,125.75288,INFRA
37.078773,37.078773,37.077755,125.815315,INFRA
37.006126,37.006126,37.00487,125.81033,INFRA
37.102158,37.102158,37.10144,125.78056,INFRA
37.001545,37.001545,37.000114,125.81221,INFRA
37.061646,37.061646,37.060387,125.85382,INFRA
37.07171,37.07171,37.070442,125.851685,INFRA
37.090736,37.090736,37.089863,125.860565,INFRA
37.065556,37.065556,37.064743,125.83252,INFRA
37.005688,37.005688,37.004593,125.863205,INFRA
37.020035,37.020035,37.018993,125.800224,INFRA
37.05441,37.05441,37.05361,125.79262,INFRA
37.024857,37.024857,37.02423,125.819534,INFRA
37.07859,37.07859,37.077576,125.81533,INFRA
37.06538,37.06538,37.06456,125.83217,INFRA
37.03979,37.03979,37.03876,125.79498,INFRA
37.092205,37.092205,37.09127,125.785194,INFRA
37.055893,37.055893,37.055,125.83111,INFRA
37.033268,37.033268,37.032352,125.88969,INFRA
37.025475,37.025475,37.02433,125.88222,INFRA
37.021725,37.021725,37.020897,125.84079,INFRA
37.019745,37.019745,37.018562,125.803566,INFRA
37.00709,37.00709,37.006065,125.80311,INFRA
36.98951,36.98951,36.988434,125.82891,INFRA
37.034428,37.034428,37.033348,125.812874,INFRA
37.03364,37.03364,37.032696,125.81963,INFRA
36.98951,36.98951,36.98843,125.82949,INFRA
37.006695,37.006695,37.00574,125.806335,INFRA
37.079918,37.079918,37.078762,125.82398,INFRA
37.00573,37.00573,37.00455,125.81035,INFRA
37.001457,37.001457,37.0002,125.812195,INFRA
37.02079,37.02079,37.019676,125.82253,INFRA
37.015144,37.015144,37.01382,125.825645,INFRA
37.033295,37.033295,37.032322,125.88969,INFRA
37.00568,37.00568,37.0046,125.8632,INFRA
37.102093,37.102093,37.101505,125.972565,INFRA
37.057007,37.057007,37.05604,125.930664,INFRA
37.052315,37.052315,37.051033,125.92325,INFRA
37.102097,37.102097,37.1015,125.97251,INFRA
37.03533,37.03533,37.034595,126.06434,INFRA
37.02768,37.02768,37.025723,126.134605,INFRA
36.99843,36.99843,36.99748,126.10103,INFRA
37.007263,37.007263,37.004456,126.11399,INFRA
37.022144,37.022144,37.019756,126.11668,INFRA
37.045204,37.045204,37.04269,126.12978,INFRA
37.028385,37.028385,37.025734,126.08639,INFRA
37.011612,37.011612,37.01017,126.09486,INFRA
36.998493,36.998493,36.997414,126.10098,INFRA
37.030903,37.030903,37.029682,126.199165,INFRA
37.052967,37.052967,37.05038,126.144745,INFRA
37.022175,37.022175,37.01973,126.116714,INFRA
37.007324,37.007324,37.00439,126.11394,INFRA
37.05996,37.05996,37.05848,126.20948,INFRA
37.043213,37.043213,37.041092,126.18305,INFRA
37.06147,37.06147,37.059483,126.15915,INFRA
37.01598,37.01598,37.013706,126.15262,INFRA
37.04511,37.04511,37.042786,126.12979,INFRA
37.056965,37.056965,37.054287,126.17975,INFRA
37.051178,37.051178,37.05001,126.193405,INFRA
37.009193,37.009193,37.008274,126.19542,INFRA
37.070007,37.070007,37.06819,126.166306,INFRA
37.086193,37.086193,37.084347,126.21331,INFRA
37.067444,37.067444,37.066086,126.180984,INFRA
37.029774,37.029774,37.02794,126.1548,INFRA
37.0856,37.0856,37.084938,126.243996,INFRA
37.030907,37.030907,37.02968,126.199196,INFRA
37.077396,37.077396,37.07554,126.20031,INFRA
37.00923,37.00923,37.008236,126.195465,INFRA
37.059708,37.059708,37.058372,126.20937,INFRA
37.08085,37.08085,37.07963,126.257805,INFRA
37.043316,37.043316,37.040985,126.18309,INFRA
37.01736,37.01736,37.016632,126.28059,INFRA
37.085896,37.085896,37.084644,126.21425,INFRA
37.07284,37.07284,37.07111,126.21849,INFRA
37.051205,37.051205,37.049984,126.193405,INFRA
37.077755,37.077755,37.07662,126.23723,INFRA
37.037056,37.037056,37.03575,126.23075,INFRA
37.094864,37.094864,37.094,126.22767,INFRA
37.067406,37.067406,37.066128,126.18097,INFRA
37.083736,37.083736,37.08177,126.17915,INFRA
37.083607,37.083607,37.082623,126.23261,INFRA
37.057247,37.057247,37.05508,126.17914,INFRA
37.0799,37.0799,37.079144,126.364006,INFRA
37.0279,37.0279,37.026936,126.351845,INFRA
37.049633,37.049633,37.048325,126.37153,INFRA
37.027878,37.027878,37.026962,126.35258,INFRA
37.021385,37.021385,37.020515,126.32473,INFRA
37.04217,37.04217,37.041412,126.32235,INFRA
37.08659,37.08659,37.08503,126.31782,INFRA
37.017357,37.017357,37.01664,126.28059,INFRA
37.08094,37.08094,37.07954,126.25773,INFRA
37.064953,37.064953,37.063545,126.34415,INFRA
37.049507,37.049507,37.048447,126.3716,INFRA
37.07144,37.07144,37.07035,126.366356,INFRA
37.053066,37.053066,37.05208,126.39031,INFRA
37.02789,37.02789,37.026947,126.352585,INFRA
37.0475,37.0475,37.046143,126.3775,INFRA
37.064957,37.064957,37.06354,126.34416,INFRA
37.07743,37.07743,37.07622,126.41941,INFRA
37.07017,37.07017,37.069466,126.519905,INFRA
37.098934,37.098934,37.098198,126.47751,INFRA
37.046333,37.046333,37.044434,126.464485,INFRA
37.093315,37.093315,37.092674,126.60322,INFRA
37.09313,37.09313,37.092506,126.60394,INFRA
37.090637,37.090637,37.089966,126.60684,INFRA
37.090633,37.090633,37.089966,126.60613,INFRA
37.099274,37.099274,37.098576,126.59533,INFRA
37.049324,37.049324,37.04863,126.576645,INFRA
37.10149,37.10149,37.10067,126.5523,INFRA
37.07016,37.07016,37.069477,126.51988,INFRA
37.094997,37.094997,37.094227,126.56094,INFRA
37.09501,37.09501,37.094215,126.56165,INFRA
37.080204,37.080204,37.079556,126.62188,INFRA
37.101414,37.101414,37.100746,126.61261,INFRA
37.088116,37.088116,37.087452,126.647095,INFRA
37.09046,37.09046,37.08978,126.60684,INFRA
37.0669,37.0669,37.06627,126.64061,INFRA
37.09926,37.09926,37.09859,126.595314,INFRA
37.049324,37.049324,37.048634,126.576645,INFRA
37.10004,37.10004,37.099247,126.67372,INFRA
37.07337,37.07337,37.072735,126.631256,INFRA
37.00427,37.00427,37.00314,126.74287,INFRA
37.010525,37.010525,37.00982,126.72398,INFRA
37.01703,37.01703,37.01625,126.72112,INFRA
37.00364,37.00364,37.00233,126.741745,INFRA
36.99079,36.99079,36.99003,126.738396,INFRA
36.988396,36.988396,36.98739,126.74624,INFRA
37.002182,37.002182,37.00091,126.73871,INFRA
36.995953,36.995953,36.994926,126.75714,INFRA
36.989826,36.989826,36.988834,126.74141,INFRA
37.005764,37.005764,37.004517,126.75303,INFRA
37.004272,37.004272,37.003136,126.74145,INFRA
36.999527,36.999527,36.99854,126.73847,INFRA
36.99586,36.99586,36.994297,126.7603,INFRA
37.002262,37.002262,37.00083,126.74032,INFRA
37.00594,37.00594,37.00434,126.7358,INFRA
37.028465,37.028465,37.02781,126.74267,INFRA
37.003494,37.003494,37.002476,126.76015,INFRA
36.988403,36.988403,36.98738,126.74622,INFRA
36.99584,36.99584,36.99504,126.76856,INFRA
36.991135,36.991135,36.9904,126.73836,INFRA
36.99595,36.99595,36.99493,126.75712,INFRA
37.00422,37.00422,37.00319,126.74283,INFRA
36.98983,36.98983,36.98883,126.7414,INFRA
37.00176,37.00176,37.000614,126.738625,INFRA
37.005787,37.005787,37.004494,126.75296,INFRA
37.004227,37.004227,37.003178,126.74139,INFRA
36.999508,36.999508,36.998558,126.738464,INFRA
36.99556,36.99556,36.99388,126.76031,INFRA
37.00217,37.00217,37.000923,126.74022,INFRA
37.0059,37.0059,37.00438,126.73579,INFRA
37.021492,37.021492,37.020412,125.33131,INFRA
37.008404,37.008404,37.00763,125.34004,INFRA
37.002052,37.002052,37.00104,125.34175,INFRA
37.020283,37.020283,37.019463,125.25441,INFRA
36.956432,36.956432,36.95539,125.28532,INFRA
37.00804,37.00804,37.00727,125.25208,INFRA
37.014954,37.014954,37.01401,125.336205,INFRA
36.9889,36.9889,36.987606,125.32821,INFRA
37.01945,37.01945,37.01814,125.327065,INFRA
37.00728,37.00728,37.00588,125.33689,INFRA
36.92513,36.92513,36.92417,125.40969,INFRA
37.008423,37.008423,37.007607,125.34014,INFRA
37.005886,37.005886,37.00511,125.33377,INFRA
37.00625,37.00625,37.00547,125.34681,INFRA
37.010265,37.010265,37.009357,125.347466,INFRA
37.009865,37.009865,37.00904,125.3476,INFRA
36.93754,36.93754,36.936916,125.346344,INFRA
36.999165,36.999165,36.99818,125.308395,INFRA
36.923927,36.923927,36.9225,125.4045,INFRA
36.951687,36.951687,36.950794,125.34222,INFRA
37.002068,37.002068,37.001026,125.34191,INFRA
37.014874,37.014874,37.01409,125.33627,INFRA
36.988884,36.988884,36.98762,125.3282,INFRA
37.01944,37.01944,37.01815,125.32714,INFRA
37.009563,37.009563,37.008625,125.345505,INFRA
36.95093,36.95093,36.950115,125.34326,INFRA
36.951992,36.951992,36.95121,125.34174,INFRA
36.92627,36.92627,36.92375,125.401596,INFRA
37.007313,37.007313,37.00584,125.33688,INFRA
36.923866,36.923866,36.92256,125.40427,INFRA
36.92623,36.92623,36.92379,125.401505,INFRA
37.02245,37.02245,37.021606,125.62522,INFRA
36.9727,36.9727,36.971466,125.59145,INFRA
37.003967,37.003967,37.002,125.708496,INFRA
37.015545,37.015545,37.01414,125.71092,INFRA
37.02295,37.02295,37.021107,125.625435,INFRA
36.922573,36.922573,36.9217,125.75136,INFRA
37.007458,37.007458,37.006416,125.80311,INFRA
37.003532,37.003532,37.002438,125.708244,INFRA
36.9158,36.9158,36.914818,125.76003,INFRA
37.019802,37.019802,37.01851,125.80355,INFRA
36.957973,36.957973,36.956726,125.77297,INFRA
37.020035,37.020035,37.01899,125.80021,INFRA
37.00159,37.00159,37.00007,125.811455,INFRA
36.94925,36.94925,36.948204,125.814766,INFRA
37.00613,37.00613,37.004868,125.81034,INFRA
37.001507,37.001507,37.00015,125.8122,INFRA
37.007442,37.007442,37.00643,125.8031,INFRA
36.923267,36.923267,36.922443,125.869194,INFRA
37.006058,37.006058,37.00494,125.863235,INFRA
36.91065,36.91065,36.90991,125.87596,INFRA
37.02002,37.02002,37.01901,125.80023,INFRA
37.00672,37.00672,37.005714,125.80637,INFRA
37.01971,37.01971,37.018597,125.80357,INFRA
37.00612,37.00612,37.004883,125.81033,INFRA
36.908802,36.908802,36.90816,125.87836,INFRA
37.021717,37.021717,37.0209,125.84078,INFRA
37.001102,37.001102,36.999836,125.81221,INFRA
37.020782,37.020782,37.019684,125.82252,INFRA
37.015156,37.015156,37.01381,125.82564,INFRA
37.00606,37.00606,37.004936,125.8632,INFRA
37.022076,37.022076,37.021263,125.89796,INFRA
36.910664,36.910664,36.909893,125.87592,INFRA
36.910637,36.910637,36.90992,125.87561,INFRA
36.923267,36.923267,36.92244,125.86921,INFRA
36.965847,36.965847,36.964664,125.92964,INFRA
36.966187,36.966187,36.965042,125.929985,INFRA
36.908806,36.908806,36.908157,125.878334,INFRA
36.965416,36.965416,36.96438,126.050705,INFRA
36.93694,36.93694,36.934643,126.03309,INFRA
36.940674,36.940674,36.93953,126.01845,INFRA
36.96576,36.96576,36.964752,126.11754,INFRA
36.965714,36.965714,36.964798,126.11682,INFRA
36.998055,36.998055,36.99713,126.10098,INFRA
36.956684,36.956684,36.95586,126.02255,INFRA
36.953842,36.953842,36.952953,126.024086,INFRA
36.93689,36.93689,36.93469,126.03306,INFRA
37.022545,37.022545,37.020077,126.116714,INFRA
37.007294,37.007294,37.004425,126.11398,INFRA
37.0116,37.0116,37.010178,126.09486,INFRA
36.996548,36.996548,36.99577,126.207275,INFRA
36.96571,36.96571,36.964798,126.1168,INFRA
36.998447,36.998447,36.99746,126.101006,INFRA
37.022617,37.022617,37.020004,126.11674,INFRA
36.935368,36.935368,36.93406,126.190956,INFRA
37.00921,37.00921,37.00826,126.19549,INFRA
36.95929,36.95929,36.958286,126.21244,INFRA
37.00731,37.00731,37.00441,126.11396,INFRA
37.01599,37.01599,37.01369,126.152626,INFRA
37.007084,37.007084,37.005356,126.20215,INFRA
36.924866,36.924866,36.923,126.182655,INFRA
36.98439,36.98439,36.98349,126.22962,INFRA
36.946243,36.946243,36.945457,126.22959,INFRA
36.949993,36.949993,36.9489,126.23395,INFRA
36.941467,36.941467,36.940174,126.266426,INFRA
37.01737,37.01737,37.01663,126.28059,INFRA
37.009266,37.009266,37.0082,126.195465,INFRA
36.959282,36.959282,36.958294,126.21242,INFRA
36.961296,36.961296,36.959873,126.23994,INFRA
36.935368,36.935368,36.93406,126.19095,INFRA
36.98124,36.98124,36.979454,126.25695,INFRA
37.02135,37.02135,37.02055,126.32473,INFRA
36.98161,36.98161,36.9798,126.25764,INFRA
36.94185,36.94185,36.94051,126.26647,INFRA
37.017365,37.017365,37.016632,126.28059,INFRA
36.914337,36.914337,36.913406,126.34253,INFRA
