imageName,X,Y,W,H,Lon,Lat
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8622,8294,17,13,129.056183567529,35.0430360772731
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8540,8240,11,11,129.040912207699,35.0529175453984
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8688,8253,12,10,129.067502340109,35.0507615887165
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8644,8341,14,12,129.059776828665,35.0347715766592
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8612,8414,11,13,129.05384794779,35.0214765104542
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8698,8332,14,9,129.069478633734,35.0365682072275
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8765,8325,13,11,129.081516058541,35.0376461855684
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8736,8377,13,14,129.076305829893,35.0281240435567
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8916,8151,9,13,129.108285854008,35.0687278943989
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8972,8149,9,11,129.11834698519,35.0692668835694
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8999,8581,12,9,129.123377550781,34.9918321060783
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9293,8475,11,11,129.176198489487,35.0106967270448
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9448,8572,10,10,129.203866600238,34.9934490735897
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8691,8888,17,12,129.06858031845,34.9364958845765
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8969,8823,9,10,129.117807996019,34.9483536463269
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8923,8860,9,9,129.109543495405,34.9417061132244
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8635,9307,10,13,129.05780053504,34.8610374007105
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8596,9365,31,8,129.052769969449,34.8511559325852
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8501,9545,14,19,129.034085011539,34.8177386040159
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8955,9358,14,15,129.115652039337,34.8516949217557
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8842,9415,11,17,129.095170450859,34.8412744644599
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8777,9410,11,8,129.083492352166,34.8430710950281
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8730,9503,11,12,129.075048188495,34.8260031046298
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9054,9662,7,12,129.132899692793,34.7974366785948
