LatMin,LonMin,LatMax,LonMax,class
34.53531,120.3915,34.53855,120.3948,WIND
34.53423,120.3993,34.53747,120.4025,WIND
34.48231,120.2854,34.48555,120.2884,WIND
34.48177,120.2927,34.48537,120.2963,WIND
34.48231,120.3008,34.48555,120.3042,WIND
34.48177,120.3082,34.48555,120.3118,WIND
34.48177,120.3161,34.48591,120.3195,WIND
34.48141,120.324,34.48537,120.3274,WIND
34.48177,120.3393,34.48537,120.3427,WIND
34.48141,120.347,34.48519,120.3502,WIND
34.48195,120.3547,34.48555,120.3579,WIND
34.48159,120.3624,34.48573,120.3657,WIND
34.48141,120.37,34.48591,120.3732,WIND
34.48177,120.3782,34.48591,120.3813,WIND
34.48105,120.386,34.48483,120.389,WIND
34.48195,120.3939,34.48555,120.3969,WIND
34.48105,120.4014,34.48555,120.4043,WIND
34.46686,120.3128,34.47081,120.3163,WIND
34.46704,120.3211,34.47063,120.3245,WIND
34.46704,120.329,34.47099,120.3323,WIND
34.4665,120.3369,34.47099,120.3405,WIND
34.4665,120.3455,34.47063,120.3488,WIND
34.46686,120.3538,34.47153,120.357,WIND
34.46668,120.3615,34.47063,120.3648,WIND
34.46722,120.3696,34.47063,120.373,WIND
34.46668,120.3781,34.47099,120.3813,WIND
34.4665,120.3863,34.47081,120.3896,WIND
34.46668,120.3928,34.47135,120.3962,WIND
34.45177,120.3421,34.45554,120.3454,WIND
34.45105,120.3482,34.4559,120.3522,WIND
34.45141,120.3556,34.45554,120.3592,WIND
34.45123,120.3619,34.45572,120.3646,WIND
34.45033,120.3691,34.45482,120.3721,WIND
34.5328,120.4074,34.53711,120.4108,WIND
34.5319,120.4145,34.53639,120.418,WIND
34.5222,120.4108,34.52615,120.4135,WIND
34.52274,120.419,34.52705,120.4219,WIND
34.5222,120.4269,34.52633,120.43,WIND
34.52238,120.4354,34.52651,120.4381,WIND
34.52166,120.444,34.52633,120.4467,WIND
34.52256,120.4521,34.52651,120.4551,WIND
34.52256,120.4587,34.52633,120.462,WIND
34.52274,120.4663,34.52597,120.4695,WIND
34.52238,120.4728,34.52651,120.476,WIND
34.50746,120.4083,34.51232,120.4124,WIND
34.50818,120.4156,34.51232,120.4192,WIND
34.50818,120.4224,34.5125,120.4264,WIND
34.50818,120.4291,34.51267,120.4343,WIND
34.50854,120.4365,34.51214,120.4409,WIND
34.50836,120.4435,34.5125,120.448,WIND
34.50818,120.4507,34.51196,120.4551,WIND
34.50872,120.458,34.5125,120.4625,WIND
34.48177,120.4081,34.48626,120.4129,WIND
34.48105,120.4158,34.48465,120.4214,WIND
34.27103,120.4842,34.2748,120.4882,WIND
34.26761,120.4896,34.27121,120.4941,WIND
34.26474,120.4948,34.26815,120.499,WIND
34.26151,120.5001,34.26564,120.5042,WIND
34.25809,120.5053,34.26258,120.5089,WIND
34.25594,120.5103,34.25971,120.5143,WIND
34.25198,120.5157,34.2563,120.5202,WIND
34.24911,120.5213,34.25252,120.5254,WIND
34.24731,120.5254,34.25126,120.529,WIND
34.24318,120.5313,34.24749,120.5358,WIND
34.23941,120.5369,34.24318,120.5407,WIND
34.23653,120.5417,34.24138,120.5459,WIND
34.2333,120.5473,34.23761,120.5509,WIND
34.22989,120.5523,34.23402,120.5565,WIND
34.22647,120.5576,34.2306,120.562,WIND
34.2236,120.5629,34.22719,120.5671,WIND
34.22108,120.5676,34.22449,120.5717,WIND
34.21785,120.573,34.22162,120.5766,WIND
34.21443,120.5784,34.21857,120.5825,WIND
34.21102,120.584,34.21515,120.5876,WIND
34.20761,120.5885,34.21174,120.5929,WIND
34.27534,120.4959,34.27965,120.4995,WIND
34.27246,120.5011,34.2766,120.5051,WIND
34.26923,120.5065,34.27336,120.5107,WIND
34.266,120.5121,34.26995,120.5159,WIND
34.26276,120.5168,34.26654,120.5204,WIND
34.26043,120.5218,34.26402,120.5263,WIND
34.25701,120.527,34.26061,120.5313,WIND
34.25378,120.5326,34.25809,120.5371,WIND
34.25055,120.5383,34.25504,120.5421,WIND
34.24713,120.543,34.25162,120.5477,WIND
34.24426,120.5489,34.24803,120.5534,WIND
34.24138,120.5545,34.24552,120.5584,WIND
34.23797,120.5592,34.24156,120.5633,WIND
34.23474,120.5642,34.23887,120.5683,WIND
34.23114,120.5692,34.23528,120.5741,WIND
34.22809,120.5753,34.2324,120.5796,WIND
34.22234,120.5852,34.22611,120.5901,WIND
34.21928,120.5906,34.22342,120.5951,WIND
34.21587,120.596,34.22,120.6008,WIND
34.21282,120.6019,34.21659,120.6061,WIND
34.29313,120.5227,34.29672,120.5279,WIND
34.28863,120.529,34.29366,120.5333,WIND
34.28612,120.5349,34.29025,120.5394,WIND
34.28235,120.541,34.28594,120.5455,WIND
34.27893,120.5471,34.28253,120.5516,WIND
34.27498,120.5527,34.27911,120.5577,WIND
34.27157,120.5588,34.27534,120.5633,WIND
34.26779,120.5649,34.27139,120.5698,WIND
34.26474,120.5708,34.26833,120.575,WIND
34.26061,120.5766,34.26456,120.5814,WIND
34.25755,120.5827,34.26133,120.5872,WIND
34.25396,120.5888,34.25809,120.5929,WIND
34.25037,120.5947,34.2545,120.5991,WIND
34.24641,120.6001,34.25001,120.6052,WIND
34.24282,120.6068,34.24695,120.6113,WIND
34.23905,120.6127,34.24264,120.6172,WIND
34.23599,120.6183,34.23941,120.6228,WIND
34.23276,120.6238,34.23635,120.6287,WIND
34.22899,120.6305,34.23276,120.6346,WIND
34.22503,120.6366,34.22881,120.6406,WIND
34.29888,120.5356,34.30211,120.5405,WIND
34.29474,120.5428,34.29798,120.548,WIND
34.29043,120.5496,34.29366,120.5552,WIND
34.28594,120.557,34.28935,120.5628,WIND
34.28181,120.5642,34.28468,120.5696,WIND
34.27768,120.5716,34.28055,120.5761,WIND
34.27282,120.5788,34.27678,120.5843,WIND
34.26905,120.5859,34.27246,120.5913,WIND
34.26492,120.5928,34.26815,120.5976,WIND
34.26043,120.6003,34.26366,120.6044,WIND
34.25594,120.6073,34.25899,120.6122,WIND
34.25144,120.6145,34.25522,120.6194,WIND
34.24713,120.6213,34.25073,120.6264,WIND
34.24228,120.6283,34.24641,120.6339,WIND
34.23887,120.6357,34.24246,120.6406,WIND
34.23474,120.6432,34.23815,120.6476,WIND
34.30373,120.5484,34.30858,120.5523,WIND
34.30067,120.5552,34.30445,120.559,WIND
34.29654,120.5615,34.30013,120.5655,WIND
34.29259,120.5678,34.29672,120.5726,WIND
34.28917,120.5741,34.29277,120.5789,WIND
34.2854,120.5809,34.28827,120.5863,WIND
34.28109,120.5872,34.28468,120.5929,WIND
34.27768,120.5937,34.28127,120.5991,WIND
34.2739,120.5994,34.27696,120.6048,WIND
34.26941,120.6062,34.27336,120.6113,WIND
34.26582,120.6131,34.26941,120.6179,WIND
34.2624,120.619,34.26618,120.6237,WIND
34.25845,120.6256,34.26222,120.63,WIND
34.2545,120.6318,34.25827,120.6359,WIND
34.25091,120.6384,34.2545,120.6432,WIND
34.24713,120.645,34.25037,120.6492,WIND
34.23006,120.6506,34.23438,120.6542,WIND
34.243,120.6513,34.24659,120.6549,WIND
34.23923,120.658,34.24264,120.6621,WIND
34.23528,120.6641,34.23887,120.6682,WIND
34.28055,120.6526,34.28486,120.6567,WIND
34.28055,120.6583,34.28468,120.6627,WIND
34.28055,120.665,34.28468,120.6691,WIND
34.28019,120.6713,34.28432,120.6767,WIND
34.28055,120.6774,34.2845,120.6817,WIND
34.28073,120.6831,34.28468,120.6874,WIND
34.28073,120.6892,34.28468,120.6936,WIND
34.28073,120.6955,34.28432,120.6997,WIND
34.28109,120.7016,34.28432,120.7061,WIND
34.28073,120.7081,34.28414,120.7122,WIND
34.28073,120.7139,34.28414,120.7178,WIND
34.28055,120.721,34.28468,120.7243,WIND
34.28037,120.7268,34.28396,120.7307,WIND
34.28001,120.7329,34.28396,120.7363,WIND
34.28037,120.739,34.28378,120.7422,WIND
34.29313,120.6316,34.29654,120.6344,WIND
34.29295,120.6384,34.29654,120.6418,WIND
34.29277,120.6458,34.29636,120.6494,WIND
34.29241,120.6524,34.29654,120.656,WIND
34.29295,120.6598,34.29654,120.6632,WIND
34.29205,120.6688,34.29618,120.6724,WIND
34.29205,120.6777,34.29618,120.681,WIND
34.29241,120.6871,34.296,120.6905,WIND
34.29295,120.6954,34.29654,120.6984,WIND
34.29295,120.7047,34.29654,120.7081,WIND
34.29259,120.7142,34.29618,120.7187,WIND
34.29223,120.7227,34.29582,120.7272,WIND
34.29241,120.7316,34.29618,120.737,WIND
